passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
2862,Himmat Mahal,2023-04-16,40.00,1937.33,3.80
2863,Ishita Rastogi,2023-03-20,80.00,1081.44,4.92
2864,Shlok Keer,2022-11-13,47.00,156.80,4.71
2865,Neelofar Mani,2023-01-13,70.00,1400.14,4.74
2866,Yasmin Bajwa,2023-06-16,75.00,771.51,3.79
2867,Pari Iyengar,2023-04-13,89.00,1094.10,4.43
2868,Ishaan Lal,2023-06-02,10.00,1375.38,4.28
2869,Oorja Kumer,2022-09-27,94.00,652.10,3.11
2870,Raunak Raja,2023-04-08,15.00,271.68,3.80
2871,Samiha Suri,2022-09-05,69.00,637.15,4.35
2872,Shanaya Dass,2022-12-17,80.00,1549.40,3.99
2873,Hunar Suri,2023-02-12,84.00,764.74,4.56
2874,Lavanya Varughese,2022-12-02,77.00,142.03,3.10
2875,Vedika Tripathi,2022-09-17,87.00,193.74,3.32
2876,Aradhya Shukla,2023-04-07,16.00,1123.57,4.19
2877,Divij Khatri,2023-01-28,91.00,1153.51,3.82
2878,Yuvraj  Gour,2023-05-21,38.00,1955.41,3.77
2879,Neelofar Goswami,2023-04-27,23.00,1474.70,3.25
2880,Umang Ramesh,2023-01-13,33.00,1300.85,3.45
2881,Mohanlal Sheth,2022-09-17,91.00,1651.18,4.01
2882,Vihaan Dutta,2022-11-12,56.00,1889.66,3.77
2883,Hansh Zachariah,2022-08-22,76.00,1702.70,4.60
2884,Yakshit Ravel,2023-05-16,51.00,269.00,4.27
2885,Sana Subramaniam,2023-04-25,67.00,832.75,4.81
2886,Saanvi Sankar,2023-06-16,34.00,188.91,4.64
2887,Vihaan Saini,2022-12-10,48.00,536.35,4.46
2888,Neysa Venkatesh,2022-08-19,23.00,1341.55,3.04
2889,Shamik Venkatesh,2023-03-28,86.00,1455.50,4.07
2890,Khushi Keer,2023-02-02,67.00,1342.23,4.91
2891,Zeeshan Bhandari,2023-05-06,64.00,430.00,4.92
2892,Shamik Kala,2022-12-25,92.00,470.86,3.73
2893,Dishani Ramakrishnan,2023-06-03,84.00,1897.67,3.23
2894,Uthkarsh Dani,2023-01-16,20.00,1579.38,4.09
2895,Jayesh Agate,2023-01-02,42.00,1765.47,3.76
2896,Divij Sibal,2023-06-22,51.00,1149.32,3.61
2897,Ira Sharma,2023-01-16,20.00,955.80,3.98
2898,Sahil Karan,2023-05-29,64.00,215.89,4.82
2899,Aaina Gala,2022-08-25,92.00,1195.59,3.89
2900,Saira Manda,2022-12-27,20.00,1824.74,3.31
2901,Sumer Bobal,2023-01-21,59.00,974.77,4.26
2902,Tushar Basak,2022-12-30,74.00,1453.14,4.76
2903,Heer Soman,2022-11-10,20.00,532.02,4.18
2904,Miraan Sharma,2023-06-03,90.00,1763.46,3.12
2905,Jivin Anne,2023-06-09,74.00,1972.70,4.91
2906,Ayesha Lalla,2022-10-20,64.00,263.15,3.43
2907,Fateh Walia,2022-12-03,69.00,1317.06,4.91
2908,Miraya Wali,2022-10-04,13.00,1976.78,4.68
2909,Devansh Maharaj,2023-04-11,75.00,729.35,3.76
2910,Mahika Lal,2022-10-25,86.00,588.35,4.83
2911,Zain Dubey,2022-11-20,95.00,873.59,3.12
2912,Miraya Talwar,2023-06-21,54.00,368.09,3.71
2913,Aaina Krishnamurthy,2022-08-25,85.00,1271.95,4.68
2914,Dhanush Dasgupta,2023-03-16,86.00,777.39,3.66
2915,Tiya Thakur,2022-09-18,72.00,1448.03,4.71
2916,Sara Balay,2023-06-12,36.00,1245.22,4.83
2917,Shamik Andra,2022-12-13,22.00,1607.29,4.26
2918,Drishya Soni,2022-08-25,87.00,1498.63,3.08
2919,Tushar Hora,2022-12-26,63.00,200.52,3.82
2920,Indrajit Amble,2022-11-09,38.00,554.33,3.96
2921,Raghav Swaminathan,2022-11-29,76.00,997.35,4.00
2922,Nirvi Soman,2022-08-15,61.00,389.43,4.77
2923,Vivaan Kanda,2023-06-15,89.00,938.94,4.46
2924,Gokul Guha,2023-05-05,32.00,1381.57,4.26
2925,Kiara Bobal,2022-09-16,63.00,1886.39,3.91
2926,Ivana Subramaniam,2023-01-08,55.00,161.17,3.51
2927,Kaira Kumar,2023-06-10,60.00,649.31,4.13
2928,Biju Rao,2023-02-23,71.00,1850.88,3.68
2929,Manikya Kumar,2023-01-30,82.00,925.93,4.77
2930,Madhav Datta,2023-05-05,68.00,914.29,3.52
2931,Raunak Kulkarni,2022-12-30,66.00,1197.48,3.34
2932,Kabir Dash,2023-01-07,99.00,1959.52,4.49
2933,Ira Bali,2023-01-04,76.00,780.59,3.83
2934,Vedika Srivastava,2022-10-16,43.00,128.15,4.71
2935,Hansh Lata,2022-10-02,84.00,561.46,3.34
2936,Hiran Chauhan,2022-11-22,16.00,1791.39,3.98
2937,Purab Kulkarni,2023-03-28,92.00,1022.77,4.23
2938,Rhea Sastry,2023-03-17,11.00,1171.18,3.04
2939,Vanya Khalsa,2022-09-02,53.00,1714.41,4.42
2940,Ranbir Sood,2022-11-10,88.00,1045.61,4.25
2941,Yasmin Krishna,2023-02-07,97.00,1964.43,4.58
2942,Suhana Acharya,2023-05-23,38.00,1331.98,3.60
2943,Shanaya Krishnan,2023-06-01,70.00,456.84,4.99
2944,Aarush Chandra,2022-10-24,32.00,1293.41,3.92
2945,Miraya Bhavsar,2023-04-19,62.00,1908.77,4.84
2946,Saksham Atwal,2022-12-05,23.00,569.10,4.51
2947,Rasha Jha,2023-05-06,45.00,423.77,3.81
2948,Ranbir Acharya,2023-03-15,12.00,1973.06,4.48
2949,Ritvik Thakkar,2022-10-17,69.00,1876.05,3.79
2950,Renee Wali,2022-12-17,16.00,755.75,4.10
2951,Prerak Bose,2023-04-26,65.00,345.45,3.50
2952,Yasmin Saha,2022-09-21,63.00,863.11,4.83
2953,Shray Devi,2023-01-05,55.00,1974.64,3.16
2954,Anahita Kapadia,2022-10-10,12.00,1443.77,3.57
2955,Gatik Savant,2022-09-04,76.00,178.31,4.11
2956,Manjari Kohli,2023-02-21,37.00,124.53,3.87
2957,Vanya Devi,2023-05-16,28.00,1020.40,4.46
2958,Kaira Gaba,2023-06-26,26.00,1755.97,4.53
2959,Amani Kale,2022-12-12,87.00,1339.66,4.24
2960,Ivana Mangal,2022-10-09,38.00,157.88,3.35
2961,Armaan Sampath,2022-09-25,55.00,1064.25,3.57
2962,Misha Kannan,2023-06-23,61.00,608.13,3.41
2963,Navya Agate,2022-09-10,96.00,1840.56,3.41
2964,Samarth Dhaliwal,2023-06-21,29.00,1853.19,3.58
2965,Ira Andra,2023-03-31,54.00,677.21,3.85
2966,Umang Ghosh,2023-05-05,59.00,785.89,4.27
2967,Tarini Tailor,2022-09-10,97.00,1132.04,3.11
2968,Anahi Kibe,2023-06-07,51.00,1064.50,4.48
2969,Ritvik Gill,2023-03-25,34.00,1254.22,3.97
2970,Nitara Ben,2023-05-24,10.00,127.66,4.95
2971,Saira Uppal,2023-04-24,66.00,558.52,4.70
2972,Amani Kara,2023-02-13,22.00,355.64,3.65
2973,Ojas Garg,2023-04-23,95.00,1304.95,4.69
2974,Tejas Sandal,2023-01-25,15.00,392.35,3.83
2975,Darshit Kuruvilla,2023-06-25,70.00,514.37,4.44
2976,Uthkarsh Thaman,2023-05-02,19.00,1629.60,4.26
2977,Jivin Roy,2022-08-10,15.00,488.29,4.50
2978,Misha Cheema,2023-02-21,48.00,359.50,4.22
2979,Sumer Saraf,2023-06-24,86.00,1482.42,4.78
2980,Pari Datta,2022-11-30,15.00,1579.40,4.02
2981,Riaan Dixit,2022-08-14,93.00,165.69,3.86
2982,Riya Brar,2022-10-01,93.00,1725.63,4.85
2983,Taran Verma,2023-03-01,64.00,1635.42,4.75
2984,Alisha Datta,2022-08-29,79.00,1612.23,4.83
2985,Vihaan Babu,2023-01-12,36.00,165.34,3.67
2986,Raunak Aurora,2023-01-28,61.00,1893.74,4.44
2987,Nehmat Shenoy,2023-04-26,64.00,1672.84,4.44
2988,Armaan Chandran,2023-07-08,41.00,851.84,4.20
2989,Ahana  Suri,2022-10-01,85.00,117.16,3.24
2990,Damini Kashyap,2022-12-19,68.00,271.62,3.26
2991,Shamik Wagle,2023-04-04,34.00,702.91,4.59
2992,Lakshit Gara,2023-04-27,49.00,505.11,3.38
2993,Jayesh Handa,2023-04-03,49.00,1613.06,3.59
2994,Amani Srinivas,2022-12-02,80.00,1028.11,3.87
2995,Ryan Mangal,2023-01-28,29.00,994.52,3.91
2996,Jiya Kalita,2022-12-05,46.00,1699.48,3.70
2997,Anika Ratti,2023-06-23,68.00,691.68,4.16
2998,Oorja Chauhan,2022-09-12,40.00,1488.83,3.08
2999,Fateh Tank,2022-12-02,88.00,195.89,3.75
3000,Abram Tank,2023-06-20,77.00,853.93,3.74
3001,Jayan Chatterjee,2022-11-13,52.00,1505.04,3.16
3002,Vidur Dhillon,2023-07-08,47.00,589.73,4.29
3003,Misha Tata,2022-10-23,15.00,1799.53,4.18
3004,Onkar Bhatnagar,2023-02-14,56.00,933.89,3.31
3005,Divyansh Korpal,2022-11-22,21.00,1735.67,4.04
3006,Diya Chandra,2023-04-24,89.00,990.65,4.48
3007,Umang Saraf,2023-01-22,16.00,516.30,4.09
3008,Lakshay Garg,2022-12-29,95.00,762.68,4.13
3009,Amani Varughese,2023-07-05,39.00,487.04,3.31
3010,Miraya Chaudhary,2023-01-05,89.00,1487.26,4.45
3011,Faiyaz Savant,2023-01-28,27.00,1597.95,4.61
3012,Tanya Chaudhry,2022-11-27,24.00,1631.16,4.48
3013,Saira Golla,2023-06-05,43.00,873.99,3.95
3014,Shalv Kapadia,2022-12-09,27.00,940.12,4.53
3015,Rasha Bandi,2023-03-05,90.00,866.59,4.19
3016,Jivin Bahri,2023-06-02,13.00,1552.13,3.99
3017,Seher Mann,2022-12-27,28.00,1008.12,4.83
3018,Zeeshan Boase,2023-05-08,32.00,1465.92,3.03
3019,Umang Bajaj,2023-04-27,77.00,125.48,3.76
3020,Reyansh Mannan,2022-09-20,51.00,580.35,3.98
3021,Parinaaz Choudhury,2022-11-18,87.00,196.02,3.22
3022,Bhamini Roy,2023-01-17,30.00,1530.36,3.58
3023,Ryan Ramachandran,2022-10-08,32.00,1587.90,4.25
3024,Baiju Sawhney,2023-05-05,36.00,433.84,4.59
3025,Heer Chakrabarti,2023-01-08,32.00,1722.48,3.45
3026,Ahana  Gour,2022-12-03,80.00,614.22,4.48
3027,Devansh Bhalla,2022-08-22,29.00,978.54,4.48
3028,Manjari Krishnamurthy,2022-10-10,40.00,501.67,4.94
3029,Renee Bassi,2023-03-15,89.00,1117.36,4.56
3030,Indranil Garde,2022-08-10,27.00,666.69,4.78
3031,Miraya Devan,2022-10-11,82.00,1148.59,3.81
3032,Divyansh Walla,2022-09-09,10.00,918.43,4.02
3033,Keya Chandran,2022-12-08,53.00,1022.53,3.08
3034,Seher Kara,2022-08-21,33.00,1303.02,3.71
3035,Vanya Krish,2023-04-26,30.00,879.05,3.06
3036,Onkar Bath,2022-11-06,87.00,868.34,4.55
3037,Kimaya Gokhale,2023-04-10,78.00,289.92,4.14
3038,Nirvi Balasubramanian,2023-07-02,16.00,462.92,3.88
3039,Abram Dey,2022-08-18,53.00,1796.07,4.84
3040,Hrishita Kulkarni,2023-03-17,12.00,161.67,4.40
3041,Prerak Balakrishnan,2022-09-13,17.00,646.44,4.49
3042,Azad Wadhwa,2023-01-04,58.00,1387.58,3.69
3043,Arhaan Srinivasan,2023-05-07,85.00,968.08,3.27
3044,Zaina Sha,2023-05-10,99.00,482.40,4.52
3045,Shayak Ratta,2023-02-06,23.00,1129.63,4.07
3046,Elakshi Chakraborty,2022-11-28,67.00,1884.08,3.22
3047,Taimur Dhawan,2022-08-15,88.00,1221.78,3.18
3048,Tushar Atwal,2023-03-05,48.00,1824.71,4.90
3049,Rania Babu,2022-10-28,24.00,697.50,3.02
3050,Abram Saran,2023-02-24,25.00,1889.46,3.51
3051,Gatik Bhatnagar,2023-06-23,20.00,1175.37,3.53
3052,Lavanya Chhabra,2022-12-14,74.00,985.70,4.54
3053,Ishita Bal,2023-06-16,86.00,747.57,4.42
3054,Ojas Swaminathan,2022-10-26,78.00,291.96,3.51
3055,Inaaya  Lanka,2022-11-22,30.00,1509.24,3.43
3056,Samiha Bava,2023-01-12,97.00,1456.68,4.08
3057,Onkar Wadhwa,2022-09-19,23.00,1242.84,3.75
3058,Aayush Lad,2023-04-02,23.00,250.34,4.03
3059,Manikya Chad,2023-07-09,91.00,1929.77,4.90
3060,Divit Kothari,2023-04-11,45.00,1278.67,4.13
3061,Aayush Sekhon,2023-06-08,89.00,683.67,4.79
3062,Pihu Chandran,2023-04-19,45.00,121.19,3.67
3063,Kiara Wagle,2023-06-01,18.00,1538.67,4.65
3064,Ira Hans,2023-06-27,39.00,788.79,4.62
3065,Sana Bhatti,2023-03-31,78.00,1361.64,3.90
3066,Anvi Sehgal,2023-05-27,64.00,1484.48,4.97
3067,Chirag Talwar,2023-06-01,41.00,955.03,3.42
3068,Divit Apte,2023-06-16,84.00,826.98,3.21
3069,Kartik Chaudry,2023-03-23,97.00,1533.48,4.57
3070,Piya Bail,2023-06-28,60.00,1834.43,3.61
3071,Kiaan Shanker,2022-10-19,52.00,1690.34,3.67
3072,Manjari Manne,2023-02-24,42.00,1982.31,3.06
3073,Baiju Hayre,2023-05-08,82.00,741.27,4.89
3074,Vaibhav Sur,2023-04-04,44.00,437.89,4.52
3075,Yakshit Sodhi,2022-10-08,86.00,964.36,3.24
3076,Manjari Sethi,2023-05-06,95.00,617.85,3.52
3077,Prerak Rastogi,2023-05-31,79.00,1962.22,4.92
3078,Keya Sengupta,2023-01-06,91.00,1641.77,3.24
3079,Rasha Malhotra,2022-11-21,31.00,1709.95,3.70
3080,Eshani Bhatti,2023-06-04,44.00,1902.71,4.16
3081,Neysa Rajan,2023-06-08,49.00,1032.39,3.68
3082,Aradhya Hari,2022-12-23,29.00,1610.08,3.99
3083,Zeeshan Anand,2023-02-23,34.00,1618.21,3.36
3084,Shamik Banik,2023-04-24,30.00,887.80,4.73
3085,Nitya Vasa,2022-08-10,17.00,523.73,3.96
3086,Anahi Raman,2023-04-24,42.00,1833.52,3.49
3087,Ishaan Varughese,2023-05-06,44.00,1159.88,3.50
3088,Shanaya Bandi,2023-04-01,31.00,1024.11,3.40
3089,Mohanlal Dhawan,2023-01-14,38.00,488.41,3.83
3090,Amani Karpe,2023-07-02,21.00,1264.10,3.46
3091,Madhav Edwin,2023-04-29,26.00,1412.51,4.46
3092,Saanvi Tak,2022-09-26,80.00,292.74,3.72
3093,Mishti Sankaran,2023-02-23,36.00,1198.44,3.18
3094,Hridaan Grover,2023-03-21,49.00,256.32,4.88
3095,Inaaya  Master,2022-10-15,67.00,1978.99,4.24
3096,Krish Krishna,2023-02-10,88.00,1333.49,4.94
3097,Purab Datta,2022-12-11,97.00,648.39,3.99
3098,Fateh Setty,2023-02-04,13.00,309.53,4.21
3099,Akarsh Gaba,2022-08-10,20.00,691.48,4.11
3100,Indranil Luthra,2022-10-03,93.00,665.59,4.43
3101,Keya Devan,2022-11-04,95.00,1873.42,3.57
3102,Piya Hora,2023-01-08,23.00,127.46,4.60
3103,Vardaniya Konda,2023-03-27,84.00,435.69,3.54
3104,Samaira Varma,2023-06-14,51.00,1124.98,4.82
3105,Hridaan Bhavsar,2023-06-26,17.00,115.14,4.74
3106,Biju Gara,2023-04-26,35.00,1320.63,4.90
3107,Sana Ramakrishnan,2022-08-26,92.00,1834.70,4.41
3108,Jayant Kibe,2023-01-27,61.00,1931.42,3.94
3109,Renee Doshi,2023-01-25,16.00,758.43,4.69
3110,Rhea Sule,2022-11-04,61.00,601.98,4.46
3111,Yashvi Sodhi,2023-03-05,94.00,202.15,4.00
3112,Ojas Sethi,2022-11-30,45.00,1977.02,4.56
3113,Vihaan Garde,2023-06-15,84.00,419.60,4.85
3114,Tushar Khosla,2023-05-05,58.00,484.44,3.16
3115,Rania Singhal,2022-08-27,15.00,808.02,4.55
3116,Arhaan Lalla,2022-11-24,93.00,1523.12,4.38
3117,Suhana Baria,2023-05-20,36.00,388.20,3.39
3118,Trisha Bajwa,2022-09-26,64.00,999.68,3.19
3119,Hridaan Loyal,2023-03-27,84.00,724.66,3.10
3120,Prerak Lata,2023-07-06,20.00,881.41,3.05
3121,Lakshit Khalsa,2022-11-07,51.00,1206.57,3.96
3122,Rania Devi,2023-06-22,96.00,1242.51,4.57
3123,Saira Badami,2022-11-28,20.00,125.08,3.35
3124,Jivin Dhillon,2022-08-28,81.00,943.61,4.69
3125,Miraya Kuruvilla,2023-01-21,48.00,324.15,3.97
3126,Indranil Bera,2023-06-01,66.00,709.06,3.20
3127,Mohanlal Mallick,2022-11-02,38.00,1589.91,3.85
3128,Madhup Viswanathan,2022-10-12,84.00,922.64,4.90
3129,Rati Aurora,2023-02-19,39.00,1976.32,3.64
3130,Lakshay Brahmbhatt,2022-11-03,88.00,215.44,3.13
3131,Dhruv Barman,2022-09-13,11.00,587.81,3.25
3132,Nirvaan Badami,2023-06-14,24.00,1102.10,4.38
3133,Mehul Ray,2023-01-16,74.00,304.79,3.33
3134,Prerak Solanki,2023-06-17,46.00,1246.08,4.58
3135,Dishani Kaur,2023-02-11,35.00,379.41,3.64
3136,Umang Bandi,2022-08-15,81.00,1107.32,4.57
3137,Tara Bajwa,2023-02-26,39.00,1557.25,4.58
3138,Sara Yadav,2023-04-27,58.00,1881.33,3.47
3139,Pranay Lalla,2023-06-09,11.00,1178.42,3.96
3140,Eshani Chand,2023-02-25,47.00,1393.56,4.84
3141,Farhan Raj,2023-04-07,23.00,123.40,3.96
3142,Kashvi Wali,2022-12-27,100.00,1307.14,4.46
3143,Jivin Samra,2022-12-08,26.00,566.99,4.56
3144,Bhamini Vohra,2023-01-03,58.00,363.37,3.96
3145,Navya Borah,2023-01-20,48.00,420.03,3.13
3146,Jivika Ben,2022-09-12,50.00,1794.55,3.64
3147,Dharmajan Varkey,2022-10-20,89.00,1867.05,3.55
3148,Chirag Tara,2023-03-27,48.00,768.65,4.87
3149,Taimur Khurana,2023-05-20,77.00,1270.57,3.30
3150,Advik Baral,2023-05-15,21.00,1234.60,4.61
3151,Kartik Korpal,2023-03-14,11.00,1449.92,4.23
3152,Ahana  Kara,2023-05-28,52.00,988.13,4.50
3153,Navya Sami,2023-01-04,14.00,468.74,4.14
3154,Pranay Chaudhari,2023-01-12,94.00,420.47,4.32
3155,Drishya Bir,2023-05-18,26.00,811.80,3.07
3156,Veer Som,2022-09-25,54.00,1950.40,3.47
3157,Nitya Dube,2023-06-13,54.00,1441.24,4.70
3158,Aniruddh Johal,2022-12-28,100.00,1960.55,4.21
3159,Lakshit Srinivas,2023-02-15,13.00,394.18,3.73
3160,Anya Sibal,2022-08-21,71.00,781.08,3.91
3161,Ojas Kashyap,2023-06-06,27.00,339.01,3.21
3162,Ahana  Gupta,2022-08-29,78.00,920.28,3.36
3163,Aniruddh Sharma,2023-01-08,31.00,1089.36,4.47
3164,Saira Chana,2023-05-02,96.00,488.84,3.31
3165,Sana Ravi,2023-01-23,24.00,1083.72,4.16
3166,Krish Rege,2023-03-15,73.00,1508.16,4.20
3167,Tarini Bajaj,2022-08-11,95.00,1568.29,4.47
3168,Zaina Bava,2023-02-01,62.00,1285.29,4.20
3169,Seher Dhar,2023-03-17,14.00,244.46,4.18
3170,Saira Sachar,2022-10-05,18.00,362.22,3.15
3171,Mahika Shan,2022-12-06,28.00,787.39,3.60
3172,Lakshay Mahal,2023-06-05,52.00,1302.67,3.94
3173,Shayak Sawhney,2022-10-31,70.00,1918.23,4.85
3174,Divyansh Dube,2023-01-20,11.00,532.16,4.57
3175,Miraya Sachar,2022-11-11,32.00,442.14,3.78
3176,Aarna Bhat,2022-11-19,27.00,368.55,3.54
3177,Indrans Deol,2022-09-25,86.00,1862.53,4.47
3178,Purab Goel,2023-02-22,29.00,1097.20,3.71
3179,Siya Viswanathan,2022-11-03,34.00,1864.14,3.87
3180,Divyansh Ratta,2022-08-20,13.00,873.52,4.81
3181,Miraya Desai,2023-06-07,96.00,1362.31,4.75
3182,Zeeshan Bhatt,2023-06-01,14.00,177.86,3.37
3183,Divij Tailor,2023-01-02,41.00,803.65,3.56
3184,Jivika Apte,2023-07-05,20.00,1879.14,4.50
3185,Inaaya  Thakur,2022-10-20,65.00,1543.53,3.58
3186,Nishith Gole,2023-01-28,46.00,1216.64,4.41
3187,Aarna Kamdar,2023-02-11,62.00,106.05,3.58
3188,Ivana Karan,2022-12-11,40.00,1298.62,4.91
3189,Anahita Ramaswamy,2023-02-27,66.00,229.49,3.13
3190,Eva Edwin,2022-12-12,55.00,1365.72,3.44
3191,Vivaan Dhingra,2022-10-21,27.00,893.01,3.77
3192,Armaan Sachdev,2022-10-07,92.00,1825.31,3.88
3193,Vaibhav Solanki,2023-06-16,88.00,1154.49,3.19
3194,Lavanya Manda,2023-02-01,17.00,467.23,4.21
3195,Kavya Kaul,2022-10-08,87.00,1899.02,3.33
3196,Baiju Madan,2022-12-04,85.00,1128.34,3.22
3197,Jayant Kant,2023-07-02,92.00,1989.58,3.63
3198,Umang Chahal,2022-09-15,36.00,857.27,4.68
3199,Kaira Butala,2023-02-09,95.00,1358.91,4.75
3200,Shamik Tak,2023-02-08,70.00,1272.20,3.74
3201,Taimur Mangal,2022-08-22,34.00,1373.31,4.59
3202,Dhruv Bal,2023-07-02,53.00,1833.99,4.67
3203,Himmat Bhakta,2022-10-19,25.00,432.45,3.61
3204,Neysa Ratta,2023-04-21,58.00,771.38,4.59
3205,Yasmin Bose,2022-09-24,48.00,1925.55,4.68
3206,Kabir Luthra,2023-05-06,93.00,1173.54,3.87
3207,Anya Wali,2022-11-28,66.00,773.16,3.76
3208,Aaryahi Mammen,2023-03-30,15.00,677.26,4.63
3209,Jivin Rajan,2022-09-06,11.00,630.13,3.36
3210,Rohan Boase,2023-03-10,21.00,612.12,3.94
3211,Siya Bhattacharyya,2023-03-27,72.00,1899.71,4.38
3212,Vidur Shan,2023-01-08,97.00,505.35,3.46
3213,Tara Khurana,2023-06-07,28.00,752.54,4.06
3214,Tara Sodhi,2023-04-14,46.00,843.81,4.72
3215,Shray Dayal,2023-03-18,93.00,1645.42,4.94
3216,Damini Kant,2022-08-23,50.00,153.90,3.85
3217,Umang Chana,2023-03-05,74.00,756.64,4.39
3218,Renee Subramaniam,2022-11-21,43.00,137.79,3.60
3219,Pari Chacko,2023-03-29,78.00,1019.20,4.81
3220,Gatik Bera,2023-03-02,70.00,863.94,4.75
3221,Tejas Barad,2023-07-08,64.00,1618.63,3.62
3222,Alia Sarraf,2023-06-03,50.00,885.26,3.70
3223,Nitara Bora,2023-03-12,12.00,985.62,3.51
3224,Aaryahi Ramaswamy,2022-11-01,37.00,806.14,3.04
3225,Anaya Thakkar,2023-04-06,24.00,489.09,4.68
3226,Kavya Khare,2022-11-14,64.00,912.91,3.15
3227,Shray Dave,2023-05-01,57.00,1027.75,3.54
3228,Urvi Datta,2022-09-20,28.00,1168.95,3.71
3229,Ojas Luthra,2022-09-17,89.00,602.07,4.84
3230,Armaan Chada,2022-08-20,94.00,333.33,4.63
3231,Alisha Sarma,2023-02-17,91.00,318.73,3.88
3232,Jivin Kakar,2023-03-21,68.00,1347.76,4.18
3233,Dhruv Dube,2023-05-19,72.00,1131.11,3.07
3234,Zoya Bassi,2023-03-16,12.00,1907.05,4.97
3235,Azad Bhargava,2022-09-30,98.00,321.91,4.94
3236,Amira Agarwal,2023-04-03,21.00,511.95,3.99
3237,Anika Hans,2023-03-15,14.00,1696.64,3.36
3238,Darshit Gulati,2022-09-29,47.00,1274.93,3.60
3239,Darshit Kunda,2022-09-25,66.00,333.76,3.88
3240,Arnav Rau,2023-06-26,84.00,1045.49,3.34
3241,Himmat Shan,2023-04-20,21.00,1615.51,4.95
3242,Prisha Rout,2022-11-09,86.00,1384.55,3.32
3243,Tushar Yohannan,2023-01-14,77.00,1917.21,3.06
3244,Darshit Deshpande,2023-04-20,38.00,1518.03,3.27
3245,Hansh Tiwari,2023-04-02,15.00,253.41,3.11
3246,Manjari Suresh,2022-11-11,59.00,571.72,4.13
3247,Pranay Brahmbhatt,2022-09-16,57.00,1142.98,3.37
3248,Nitya Dugal,2022-10-11,62.00,1811.07,4.50
3249,Anahi Khanna,2023-02-26,25.00,833.29,4.77
3250,Vivaan Bakshi,2023-01-12,60.00,234.78,4.09
3251,Kiaan Raj,2022-10-18,100.00,933.67,3.10
3252,Anika Sane,2022-11-13,77.00,996.93,3.71
3253,Fateh Bains,2022-08-19,66.00,1437.78,4.89
3254,Aarush Sundaram,2023-06-26,13.00,565.29,4.46
3255,Ishaan Bahri,2022-10-24,51.00,272.44,3.69
3256,Rhea Kant,2023-02-24,90.00,598.58,4.63
3257,Nishith Ramanathan,2023-05-28,59.00,788.66,3.61
3258,Vivaan Bhatti,2022-12-29,31.00,727.07,4.17
3259,Shaan Yadav,2022-08-30,14.00,1061.16,4.06
3260,Shamik Sama,2022-08-10,11.00,221.61,4.35
3261,Sumer Vala,2022-11-18,32.00,951.11,3.06
3262,Jivika Shanker,2023-02-08,90.00,251.10,3.34
3263,Shayak Gupta,2023-03-18,90.00,1659.45,3.44
3264,Yakshit Manne,2023-01-28,16.00,543.49,4.19
3265,Madhup Seshadri,2023-06-05,11.00,1950.91,4.68
3266,Tejas Wable,2023-01-14,10.00,1988.49,4.05
3267,Bhamini Thakkar,2023-06-30,65.00,923.31,4.48
3268,Hansh Zacharia,2023-03-15,12.00,957.00,3.76
3269,Taran Dash,2023-06-15,39.00,1626.56,3.84
3270,Adah Ramanathan,2022-12-26,21.00,1446.76,4.05
3271,Dharmajan Sur,2022-12-26,79.00,130.87,3.72
3272,Raghav Zacharia,2022-11-23,37.00,1274.58,3.21
3273,Baiju Kakar,2023-06-22,29.00,602.41,4.09
3274,Badal Zachariah,2023-05-16,68.00,1745.84,4.26
3275,Shayak Vaidya,2022-10-09,80.00,975.50,3.45
3276,Veer Chokshi,2023-05-02,43.00,1549.57,4.68
3277,Aaina Bali,2022-09-06,95.00,1361.23,3.60
3278,Jivika Sarraf,2022-09-14,42.00,797.87,3.66
3279,Nishith Toor,2022-09-06,84.00,748.80,4.82
3280,Heer Chadha,2022-10-14,60.00,1641.80,3.22
3281,Miraya Anand,2023-05-21,26.00,877.82,4.97
3282,Riaan Dhawan,2023-02-03,41.00,1725.39,4.12
3283,Charvi Deshmukh,2022-12-28,26.00,142.64,3.05
3284,Prerak Kaur,2023-05-21,52.00,1490.77,3.57
3285,Taimur Rout,2023-05-09,83.00,158.10,4.45
3286,Krish Dutt,2023-06-17,57.00,1362.29,4.25
3287,Madhup Ramachandran,2022-09-01,17.00,380.82,3.56
3288,Yashvi Bhatnagar,2022-10-04,100.00,194.04,4.89
3289,Saira Yohannan,2023-01-05,82.00,1432.62,3.93
3290,Yuvraj  Garde,2022-12-12,52.00,524.76,4.91
3291,Rhea Bala,2022-08-20,72.00,1216.29,3.78
3292,Madhav Krishnamurthy,2022-11-24,76.00,1449.72,3.40
3293,Indranil Chatterjee,2022-09-24,65.00,346.38,3.39
3294,Gokul Kashyap,2023-05-18,94.00,1436.49,3.50
3295,Hunar Bassi,2023-06-05,25.00,645.94,4.54
3296,Anahita Shan,2022-10-31,66.00,170.34,4.53
3297,Dishani Tiwari,2022-12-22,44.00,1803.60,4.73
3298,Nirvaan Rege,2023-04-15,54.00,1544.39,3.02
3299,Dishani Datta,2023-04-18,63.00,1490.83,4.74
3300,Khushi Sodhi,2022-12-30,70.00,592.42,3.98
3301,Sara Sengupta,2022-08-21,75.00,475.67,3.90
3302,Zaina Varkey,2023-06-17,85.00,683.09,4.65
